time;ax;ay;az;aT
2.7470;0.0445;-0.0310;0.1224;0.134
2.7480;0.0100;-0.0457;0.0932;0.104
2.7510;0.0375;-0.0080;0.0073;0.039
2.7560;0.0933;0.0102;-0.0161;0.095
2.7630;0.0822;0.0331;-0.0441;0.099
2.7660;0.0669;0.0655;-0.0956;0.134
2.7710;0.0190;0.0549;-0.1040;0.119
2.7770;0.0103;0.0303;-0.1456;0.149
2.7820;-0.0264;0.0107;-0.1822;0.184
2.7870;-0.0103;-0.0466;-0.1379;0.146
2.7920;-0.0229;-0.0321;-0.1224;0.129
2.7970;-0.0401;-0.0129;-0.0976;0.106
2.8020;-0.0336;-0.0364;-0.0920;0.105
2.8070;-0.0225;-0.0359;-0.1151;0.123
2.8210;-0.0495;-0.0019;-0.1001;0.112
2.8230;-0.0527;-0.0108;-0.0806;0.097
2.8240;-0.0323;-0.0479;-0.0803;0.099
2.8270;-0.0409;-0.0656;-0.0659;0.102
2.8510;-0.0067;-0.0500;-0.0658;0.083
2.8520;-0.0155;-0.0013;-0.0989;0.100
2.8530;-0.0619;-0.0052;-0.0795;0.101
2.8540;-0.0224;-0.0137;-0.0033;0.026
2.8540;-0.0548;0.0110;0.0628;0.084
2.8570;-0.0350;-0.0216;0.0476;0.063
2.8640;0.0127;0.0027;-0.0194;0.023
2.8670;0.0406;-0.0020;0.0139;0.043
2.8730;0.0298;0.0026;-0.0194;0.036
2.8770;0.0283;-0.0215;-0.0523;0.063
2.8830;0.0313;0.0021;-0.0375;0.049
2.8870;0.0769;-0.0077;-0.0703;0.104
2.8930;0.0370;-0.0552;-0.0981;0.119
2.8980;0.0215;-0.0404;-0.0546;0.071
2.9020;0.0585;-0.0304;-0.0116;0.067
2.9070;0.0905;-0.0582;-0.0070;0.108
2.9200;0.0749;-0.0383;-0.0024;0.084
2.9210;0.0784;-0.0658;0.0068;0.103
2.9230;0.0865;-0.0835;0.0348;0.125
2.9270;0.0848;-0.0489;0.0484;0.109
2.9550;0.0642;-0.0570;-0.0047;0.086
2.9560;0.0484;-0.0127;-0.0385;0.063
2.9570;0.0422;-0.0542;0.0229;0.072
2.9570;0.1024;-0.0619;0.1122;0.164
2.9570;0.1575;-0.0316;0.1628;0.229
2.9590;0.1078;-0.0490;0.1038;0.157
2.9640;0.1301;-0.0285;0.1023;0.168
2.9690;0.0530;-0.0130;0.1342;0.145
2.9740;-0.0373;-0.0359;0.1042;0.116
2.9810;-0.0410;-0.0351;0.1031;0.116
2.9830;-0.0732;-0.0062;0.0689;0.101
2.9880;-0.1054;-0.0205;0.0067;0.108
2.9940;-0.0807;-0.0159;0.0020;0.082
2.9980;-0.0754;-0.0255;-0.0881;0.119
3.0030;-0.0747;-0.0586;-0.1348;0.165
3.0080;-0.0312;-0.0249;-0.1621;0.167
3.0210;-0.0353;-0.0146;-0.1563;0.161
3.0220;-0.0296;-0.0327;-0.1554;0.162
3.0240;-0.0334;-0.0312;-0.1405;0.148
3.0500;-0.0797;-0.0199;-0.1354;0.158
3.0510;-0.1065;0.0249;-0.1257;0.167
3.0510;-0.1046;0.0362;-0.0830;0.138
3.0520;-0.1028;0.0191;-0.0075;0.105
3.0520;-0.1158;0.0451;0.0151;0.125
3.0540;-0.1195;0.0470;0.0850;0.154
3.0590;-0.1000;0.0203;0.1069;0.148
3.0640;-0.0810;0.0127;0.1097;0.137
3.0690;-0.0433;0.0239;0.1506;0.158
3.0750;-0.0442;0.0158;0.1295;0.138
3.0810;-0.0547;-0.0020;0.1514;0.161
3.0840;0.0058;0.0605;0.1925;0.202
3.0890;-0.0295;0.0794;0.2002;0.217
3.0940;-0.0076;0.0645;0.1700;0.182
3.1000;0.0046;0.0258;0.1354;0.138
3.1040;0.0451;0.0300;0.1391;0.149
3.1090;0.0426;0.0342;0.1049;0.118
3.1210;0.0596;0.0337;0.0661;0.095
3.1220;0.0721;0.0381;0.0561;0.099
3.1250;0.0658;-0.0049;0.0604;0.089
3.1490;0.0737;0.0190;0.0882;0.117
3.1500;0.0580;0.0382;0.0778;0.104
3.1500;0.0187;0.0288;0.0627;0.071
3.1510;0.0322;0.0529;0.0951;0.113
3.1510;0.0741;0.0294;0.1367;0.158
3.1550;0.0922;-0.0176;0.1637;0.189
3.1600;0.0488;-0.0215;0.1857;0.193
3.1660;0.0536;-0.0113;0.1981;0.206
3.1700;0.0111;-0.0205;0.2201;0.221
3.1750;-0.0165;0.0033;0.2041;0.205
3.1800;-0.0153;-0.0302;0.1455;0.149
3.1850;-0.0283;-0.0207;0.1587;0.163
3.1910;-0.0410;-0.0021;0.1102;0.118
3.1980;-0.0346;-0.0122;0.1049;0.111
3.2000;0.0427;-0.0364;0.1233;0.135
3.2050;0.0194;-0.0274;0.0942;0.100
3.2110;0.0244;0.0006;0.1223;0.125
3.2160;0.0292;-0.0192;0.1407;0.145
3.2200;0.0340;-0.0436;0.1446;0.155
3.2250;-0.0043;-0.0157;0.1155;0.117
3.2400;0.0241;-0.0167;0.1009;0.105
3.2410;0.0237;-0.0465;0.1102;0.122
3.2850;0.0137;-0.0049;0.1196;0.120
3.2860;-0.0059;-0.0350;0.0340;0.049
3.2860;-0.0111;-0.0650;0.0489;0.082
3.2870;0.0171;-0.0710;-0.0218;0.076
3.2870;-0.0312;-0.0864;-0.0255;0.095
3.2880;-0.0458;-0.1015;-0.1052;0.153
3.2880;-0.0317;-0.1257;-0.0752;0.150
3.2880;-0.0268;-0.1257;-0.0218;0.130
3.2880;-0.0125;-0.0971;0.0026;0.098
3.2890;-0.0552;-0.1017;0.0599;0.130
3.2910;-0.0738;-0.0729;0.0360;0.110
3.2980;-0.0490;-0.0538;-0.0163;0.075
3.3010;-0.0805;-0.0917;0.0268;0.125
3.3060;-0.0779;-0.0819;0.0601;0.128
3.3110;-0.0368;-0.1104;0.1074;0.158
3.3210;-0.0247;-0.1388;0.1260;0.189
3.3220;-0.0177;-0.1102;0.0827;0.139
3.3280;-0.0630;-0.1010;0.0162;0.120
3.3470;-0.0606;-0.1064;0.0169;0.124
3.3480;-0.0489;-0.0548;-0.0062;0.074
3.3480;-0.0947;-0.0034;-0.0434;0.104
3.3490;-0.0881;-0.0094;-0.0187;0.091
3.3520;-0.0866;-0.0294;0.0011;0.092
3.3560;-0.0619;-0.0777;0.0586;0.115
3.3620;-0.0187;-0.0970;0.0301;0.103
3.3670;-0.0378;-0.0924;0.0256;0.103
3.3720;-0.0712;-0.0403;0.0068;0.082
3.3770;-0.0856;-0.0074;0.0309;0.091
3.3830;-0.0907;-0.0124;0.0118;0.092
3.3870;-0.0578;-0.0219;0.0260;0.067
3.3920;-0.0156;-0.0407;0.0590;0.073
3.3980;0.0122;-0.0263;0.1203;0.124
3.4020;-0.0121;-0.0359;0.1337;0.139
3.4070;0.0067;-0.0647;0.0617;0.090
3.4120;-0.0074;-0.0555;0.0521;0.076
3.4220;-0.0068;-0.0563;0.0903;0.107
3.4230;0.0178;-0.0669;0.0429;0.081
3.4480;-0.0053;-0.0492;0.0293;0.057
3.4490;0.0239;-0.0366;0.0111;0.045
3.4500;0.0147;-0.0385;0.0074;0.042
3.4500;-0.0136;-0.0166;-0.0058;0.022
3.4510;0.0483;-0.0138;-0.0474;0.069
3.4530;0.0527;-0.0300;-0.0554;0.082
3.4570;0.0713;-0.0411;-0.0255;0.086
3.4650;0.0949;-0.0523;-0.0670;0.127
3.4680;0.0760;-0.0488;-0.0750;0.117
3.4730;0.0431;-0.0262;-0.0830;0.097
3.4780;0.0345;0.0010;-0.1005;0.106
3.4830;0.0069;0.0187;-0.0942;0.096
3.4880;-0.0158;0.0317;-0.0881;0.095
3.4930;-0.0384;0.0495;-0.0489;0.080
3.4990;0.0103;0.0482;-0.1288;0.138
3.5030;-0.0270;0.0517;-0.1035;0.119
3.5080;-0.0450;0.0031;-0.1355;0.143
3.5230;-0.0582;-0.0021;-0.1531;0.164
3.5240;-0.0524;0.0167;-0.1755;0.184
3.5260;-0.0798;-0.0166;-0.2263;0.241
3.5280;-0.1115;-0.0207;-0.2152;0.243
3.5500;-0.1427;-0.0147;-0.1427;0.202
3.5510;-0.0785;-0.0179;-0.1185;0.143
3.5520;-0.0434;-0.0160;-0.0519;0.070
3.5520;-0.0419;-0.0045;-0.0002;0.042
3.5540;-0.0214;0.0211;0.0796;0.085
3.5580;0.0130;-0.0251;0.1589;0.161
3.5660;-0.0293;-0.0144;0.1665;0.170
3.5680;-0.0335;-0.0041;0.1933;0.196
3.5730;-0.0333;0.0340;0.2534;0.258
3.5780;0.0191;0.0142;0.2943;0.295
3.5830;0.0044;-0.0204;0.2545;0.255
3.5880;0.0136;0.0110;0.2676;0.268
3.5940;0.0320;0.0178;0.1670;0.171
3.5980;-0.0257;0.0101;0.0816;0.086
3.6040;-0.0497;0.0498;-0.0220;0.074
3.6090;-0.0734;0.0419;-0.0726;0.111
3.6220;-0.0447;0.0153;-0.1514;0.159
3.6230;-0.0258;-0.0012;-0.1728;0.175
3.6240;-0.0169;-0.0312;-0.1231;0.128
3.6290;0.0295;-0.0225;-0.0788;0.087
3.6500;0.0418;-0.0420;-0.0588;0.083
3.6510;0.0585;-0.0516;-0.0391;0.087
3.6520;0.0323;-0.0373;-0.0576;0.076
3.6520;0.0159;-0.0419;0.0284;0.053
3.6540;0.0472;-0.0322;0.0805;0.099
3.6590;0.0546;-0.0465;0.1085;0.130
3.6660;0.0098;-0.0514;0.1220;0.133
3.6690;-0.0345;-0.0233;0.1547;0.160
3.6750;-0.0025;-0.0101;0.1540;0.154
3.6790;-0.0182;-0.0070;0.0397;0.044
3.6850;-0.0050;-0.0230;-0.0214;0.032
3.6900;0.0370;-0.0439;-0.1104;0.124
3.6950;0.0695;-0.0456;-0.1654;0.185
3.7000;0.0166;-0.0424;-0.2010;0.206
3.7050;0.0641;-0.0438;-0.2553;0.267
3.7100;0.0451;-0.0591;-0.2572;0.268
3.7230;0.0882;-0.0644;-0.2640;0.286
3.7230;0.0834;-0.0221;-0.2708;0.284
3.7260;0.0218;-0.0414;-0.2541;0.258
3.7500;-0.0247;-0.0174;-0.2423;0.244
3.7510;-0.0280;-0.0314;-0.2451;0.249
3.7510;-0.0265;-0.0641;-0.2290;0.239
3.7520;-0.0487;-0.0443;-0.2319;0.241
3.7520;-0.0945;-0.0481;-0.2493;0.271
3.7550;-0.0544;-0.0706;-0.2571;0.272
3.7600;-0.0907;-0.0878;-0.2983;0.324
3.7650;-0.0603;-0.0572;-0.2348;0.249
3.7700;-0.0349;-0.0548;-0.2149;0.224
3.7750;-0.0097;-0.0331;-0.1620;0.166
3.7830;-0.0418;-0.0115;-0.1097;0.118
3.7850;-0.0404;-0.0185;-0.0293;0.053
3.7900;-0.0298;-0.0066;0.0125;0.033
3.7960;-0.0339;-0.0187;0.0826;0.091
3.8010;0.0045;0.0212;0.0904;0.093
3.8060;-0.0288;0.0413;0.0843;0.098
3.8110;0.0378;0.0181;0.0831;0.093
3.8230;0.0706;0.0420;0.0680;0.107
3.8240;0.0746;0.0461;0.0628;0.108
3.8270;0.0879;0.0453;0.0673;0.120
3.8500;0.0771;0.0775;-0.0042;0.109
3.8510;0.0379;0.0619;-0.0703;0.101
3.8520;0.0510;0.0750;-0.1786;0.200
3.8520;-0.0024;0.0787;-0.2101;0.224
3.8530;-0.0079;0.0639;-0.2559;0.264
3.8560;-0.0228;0.0832;-0.1972;0.215
3.8610;-0.0134;0.0981;-0.2438;0.263
3.8670;-0.0178;0.0756;-0.2333;0.246
3.8710;-0.0027;0.0728;-0.1283;0.148
3.8760;0.0176;0.0848;-0.0624;0.107
3.8830;0.0049;0.0924;-0.0305;0.097
3.8860;0.0351;0.1145;0.0296;0.123
3.8910;0.0223;0.1316;0.1033;0.169
3.8990;0.0379;0.1390;0.1147;0.184
3.9030;0.0533;0.1651;0.1642;0.239
3.9060;0.0827;0.1290;0.1896;0.244
3.9120;0.0644;0.1450;0.2056;0.260
3.9170;0.0651;0.1363;0.2456;0.288
3.9220;0.0514;0.1509;0.2522;0.298
3.9270;0.0091;0.1650;0.2259;0.280
3.9400;0.0142;0.1736;0.1810;0.251
3.9410;-0.0287;0.1627;0.1557;0.227
3.9430;0.0233;0.1709;0.1021;0.200
3.9660;0.0318;0.1505;-0.0032;0.154
3.9660;0.0165;0.1777;0.0063;0.179
3.9670;0.0014;0.1572;-0.0745;0.174
3.9680;-0.0182;0.1513;-0.1071;0.186
3.9680;-0.0184;0.1883;-0.1444;0.238
3.9720;-0.0091;0.1873;-0.1340;0.230
3.9770;-0.0094;0.1960;-0.1475;0.245
3.9840;0.0046;0.1668;-0.1088;0.199
3.9870;-0.0006;0.1474;-0.1036;0.180
3.9920;-0.0201;0.1613;-0.0795;0.181
3.9990;-0.0111;0.1465;-0.0793;0.167
4.0030;0.0167;0.1365;-0.1123;0.178
4.0070;0.0159;0.1408;-0.1117;0.180
4.0130;0.0391;0.1308;-0.1349;0.192
4.0180;-0.0136;0.1684;-0.1104;0.202
4.0250;0.0007;0.1391;-0.1287;0.190
4.0270;-0.0277;0.1433;-0.1375;0.201
4.0410;-0.0746;0.1525;-0.1463;0.224
4.0420;-0.0499;0.1856;-0.2027;0.279
4.0440;-0.0066;0.1476;-0.1353;0.200
4.0530;0.0077;0.1386;-0.1066;0.175
4.0650;0.0407;0.1298;-0.1067;0.173
4.0660;0.0402;0.1166;-0.1117;0.166
4.0670;0.0494;0.0990;-0.0645;0.128
4.0690;0.0634;0.1339;-0.0510;0.157
4.0730;-0.0034;0.1304;-0.0328;0.135
4.0780;-0.0031;0.1745;0.0517;0.182
4.0840;-0.0406;0.1421;0.1688;0.224
4.0880;-0.0539;0.1239;0.1568;0.207
4.0930;-0.0436;0.0958;0.1263;0.164
4.1000;-0.0192;0.1247;0.0677;0.143
4.1030;-0.0566;0.0675;0.0761;0.116
4.1080;-0.0985;0.0533;0.0230;0.114
4.1130;-0.0973;0.0629;-0.0250;0.119
4.1230;-0.1201;0.0631;-0.0347;0.140
4.1250;-0.0906;0.0681;-0.0633;0.130
4.1340;-0.0944;0.0830;-0.0729;0.145
4.1340;-0.1078;0.0650;-0.0209;0.128
4.1440;-0.0974;0.0759;0.0020;0.123
4.1450;-0.1440;0.0727;0.0388;0.166
4.1520;-0.1474;0.0841;0.0467;0.176
4.1540;-0.1319;0.0765;0.0734;0.169
4.1590;-0.0831;0.0880;0.1284;0.176
4.1640;-0.0253;0.0613;0.1403;0.155
4.1690;0.0180;0.0677;0.1713;0.185
4.1740;-0.0006;0.0593;0.1785;0.188
4.1790;-0.0046;0.0125;0.2144;0.215
4.1840;-0.0178;0.0319;0.1173;0.123
4.1890;-0.0500;0.0080;0.1401;0.149
4.1940;-0.0441;0.0030;0.2103;0.215
4.2000;-0.0196;0.0215;0.1612;0.164
4.2040;0.0422;-0.0174;0.1366;0.144
4.2090;0.0411;-0.0655;0.1643;0.182
4.2230;0.0683;-0.0325;0.1300;0.150
4.2240;0.0618;-0.0424;0.0581;0.095
4.2250;0.0507;-0.0332;0.0057;0.061
4.2520;0.0400;-0.0336;0.0107;0.053
4.2530;0.0202;-0.0339;-0.0460;0.061
4.2530;0.0579;-0.0200;-0.0928;0.111
4.2540;0.0387;-0.0586;-0.1201;0.139
4.2550;-0.0136;-0.0684;-0.1757;0.189
4.2550;-0.0320;-0.0353;-0.2878;0.292
4.2600;-0.0597;-0.0542;-0.3423;0.352
4.2680;-0.0586;-0.0535;-0.3253;0.335
4.2700;-0.0242;-0.0714;-0.3562;0.364
4.2750;-0.0375;-0.0980;-0.4251;0.438
4.2800;-0.0508;-0.1000;-0.3370;0.355
4.2850;-0.0355;-0.0778;-0.2690;0.282
4.2900;0.0177;-0.0650;-0.1684;0.181
4.2950;-0.0103;-0.0995;-0.1495;0.180
4.3020;-0.0192;-0.0719;-0.1403;0.159
4.3050;-0.0234;-0.0636;-0.0173;0.070
4.3110;-0.0040;-0.0793;-0.0043;0.079
4.3170;-0.0322;-0.0667;-0.0150;0.076
4.3200;-0.0556;-0.0688;-0.0350;0.095
4.3250;-0.0080;-0.0477;-0.0592;0.076
4.3420;0.0103;-0.0936;-0.1211;0.153
4.3430;0.0377;-0.0871;-0.1538;0.181
4.3430;0.0217;-0.0758;-0.2196;0.233
4.3530;-0.0230;-0.0456;-0.3133;0.317
4.3530;-0.0297;-0.0628;-0.3400;0.347
4.3650;-0.0222;-0.0558;-0.3476;0.353
4.3660;-0.0623;-0.0675;-0.3220;0.335
4.3680;-0.1022;-0.0787;-0.2684;0.298
4.3710;-0.0990;-0.0514;-0.2629;0.286
4.3760;-0.0624;-0.0905;-0.2007;0.229
4.3810;-0.0164;-0.0816;-0.1676;0.187
4.3860;-0.0323;-0.1058;-0.1633;0.197
4.3910;-0.0671;-0.0393;-0.1213;0.144
4.3970;-0.0397;-0.0348;-0.1366;0.146
4.4010;-0.0601;-0.0585;-0.0998;0.130
4.4060;-0.0520;-0.0153;-0.0587;0.080
4.4110;-0.0253;-0.0100;0.0151;0.031
4.4240;0.0106;-0.0286;0.0978;0.102
4.4250;0.0175;-0.0232;0.0801;0.085
4.4270;0.0624;-0.0182;0.0960;0.116
4.4460;0.0926;0.0149;0.1451;0.173
4.4480;0.0466;0.0191;0.1132;0.124
4.4480;0.0487;0.0467;0.0579;0.089
4.4490;0.0553;0.0598;0.0507;0.096
4.4530;0.0667;0.0774;0.0340;0.108
4.4570;0.0545;0.0995;-0.0156;0.115
4.4620;0.0614;0.1071;-0.0316;0.127
4.4680;0.0730;0.1384;-0.0808;0.176
4.4710;0.0420;0.1410;-0.1152;0.187
4.4760;0.0208;0.1436;-0.1399;0.202
4.4840;0.0095;0.1653;-0.1930;0.254
4.4870;0.0126;0.1300;-0.2124;0.249
4.4920;0.0206;0.1854;-0.2603;0.320
4.4980;0.0332;0.1743;-0.2937;0.343
4.5020;0.0315;0.1873;-0.2748;0.334
4.5070;0.0252;0.1815;-0.2514;0.311
4.5130;0.0901;0.1716;-0.2332;0.303
4.5240;0.1212;0.1811;-0.1726;0.278
4.5250;0.1142;0.1716;-0.1458;0.252
4.5300;0.0928;0.1908;-0.0766;0.226
4.5550;0.1095;0.2050;-0.0886;0.249
4.5560;0.0643;0.2334;-0.0198;0.243
4.5570;0.0572;0.2567;0.0343;0.265
4.5570;0.0595;0.2465;0.0261;0.255
4.5570;0.0093;0.2742;0.0704;0.283
4.5580;-0.0314;0.3012;0.0861;0.315
4.5620;-0.0245;0.2799;0.1161;0.304
4.5690;-0.0087;0.2774;0.0986;0.295
4.5730;0.0114;0.2603;0.0245;0.262
4.5770;0.0553;0.2331;-0.0154;0.240
4.5840;0.0517;0.2246;-0.1260;0.263
4.5870;0.0106;0.2017;-0.2212;0.300
4.5930;-0.0058;0.2120;-0.3108;0.376
4.5980;-0.0168;0.2415;-0.3808;0.451
4.6040;-0.0556;0.2757;-0.4409;0.523
4.6080;-0.0320;0.3055;-0.5292;0.612
4.6140;-0.0414;0.3024;-0.5648;0.642
4.6250;-0.0032;0.2667;-0.5482;0.610
4.6250;-0.0318;0.2983;-0.5605;0.636
4.6310;-0.0365;0.3301;-0.5445;0.638
4.6530;0.0299;0.3147;-0.4765;0.572
4.6540;0.0242;0.2950;-0.4663;0.552
4.6540;0.0042;0.3992;-0.3899;0.558
4.6550;-0.0680;0.4647;-0.3521;0.587
4.6550;-0.0782;0.4679;-0.2957;0.559
4.6580;-0.0839;0.4138;-0.2253;0.479
4.6630;-0.1088;0.4498;-0.2407;0.522
4.6680;-0.1194;0.4422;-0.2699;0.532
4.6730;-0.1678;0.4293;-0.3841;0.600
4.6780;-0.2206;0.4303;-0.4591;0.667
4.6850;-0.2301;0.4598;-0.5050;0.721
4.6900;-0.2820;0.5032;-0.5410;0.791
4.6950;-0.3019;0.5409;-0.6527;0.900
4.6990;-0.3216;0.5455;-0.6784;0.928
4.7040;-0.3313;0.5796;-0.6231;0.913
4.7090;-0.3789;0.5902;-0.6063;0.927
4.7140;-0.3737;0.6108;-0.5755;0.919
4.7250;-0.3925;0.6179;-0.5547;0.918
4.7260;-0.4453;0.5968;-0.5532;0.928
4.7550;-0.4598;0.6337;-0.5234;0.942
4.7560;-0.4458;0.6567;-0.4364;0.906
4.7560;-0.4559;0.6321;-0.3496;0.854
4.7570;-0.4281;0.6270;-0.2297;0.793
4.7570;-0.3862;0.6125;-0.2199;0.757
4.7570;-0.3682;0.5790;-0.2341;0.725
4.7600;-0.3259;0.5552;-0.1861;0.670
4.7650;-0.3261;0.5360;-0.1429;0.643
4.7700;-0.3448;0.5695;-0.1284;0.678
4.7750;-0.3388;0.6173;-0.0900;0.710
4.7800;-0.3657;0.6456;-0.0133;0.742
4.7860;-0.3923;0.6881;0.0109;0.792
4.7900;-0.4046;0.7445;0.0734;0.851
4.7950;-0.3694;0.7768;0.1264;0.869
4.8020;-0.3633;0.7990;0.1652;0.893
4.8050;-0.3103;0.8397;0.2281;0.924
4.8100;-0.2535;0.8465;0.2242;0.912
4.8150;-0.2359;0.9149;0.2062;0.967
4.8260;-0.2191;0.9351;0.2027;0.982
4.8270;-0.2221;0.9595;0.2999;1.030
4.8310;-0.1492;0.9932;0.2632;1.038
4.8510;-0.1247;0.9883;0.2698;1.032
4.8520;-0.1150;0.9880;0.3577;1.057
4.8520;-0.1055;0.9874;0.3070;1.039
4.8540;-0.0769;0.9769;0.3329;1.035
4.8550;-0.0964;1.0236;0.3303;1.080
4.8600;-0.1156;1.0605;0.3421;1.120
4.8660;-0.1105;1.0781;0.3444;1.137
4.8710;-0.1004;1.1526;0.3469;1.208
4.8750;-0.1092;1.2126;0.3638;1.271
4.8800;-0.1225;1.2150;0.2898;1.255
4.8860;-0.1164;1.2412;0.3547;1.296
4.8900;-0.0912;1.2673;0.3526;1.319
4.8950;-0.0374;1.2123;0.4126;1.281
4.9020;0.0497;1.1337;0.5010;1.240
4.9060;0.0794;1.0077;0.5318;1.142
4.9110;0.1139;0.9205;0.6199;1.116
4.9160;0.1390;0.7763;0.7507;1.089
4.9260;0.1788;0.7139;0.8477;1.123
4.9270;0.1902;0.6471;0.9875;1.196
4.9320;0.1352;0.5613;1.1510;1.288
4.9490;0.0621;0.4990;1.2859;1.381
4.9500;0.0382;0.4362;1.4496;1.514
4.9500;-0.0467;0.3869;1.5608;1.609
4.9540;-0.1544;0.2841;1.5671;1.600
4.9560;-0.2183;0.2283;1.5595;1.591
4.9610;-0.2388;0.1953;1.6050;1.634
4.9660;-0.2304;0.2139;1.5218;1.554
4.9720;-0.2598;0.2315;1.3913;1.434
4.9780;-0.2313;0.2290;1.3093;1.349
4.9810;-0.2168;0.2256;1.2229;1.262
4.9870;-0.2355;0.2165;1.1944;1.237
4.9910;-0.2350;0.2158;1.0470;1.095
4.9960;-0.1963;0.2859;0.9002;0.965
5.0030;-0.1532;0.3069;0.7875;0.859
5.0060;-0.0867;0.3224;0.6658;0.745
5.0120;-0.0115;0.2654;0.5732;0.632
5.0270;-0.0521;0.2655;0.4380;0.515
5.0280;-0.0841;0.2989;0.3794;0.490
5.0290;-0.0691;0.2845;0.3545;0.460
5.0500;-0.0741;0.2462;0.3008;0.396
5.0510;-0.0176;0.1842;0.3046;0.356
5.0520;-0.0192;0.1273;0.3274;0.352
5.0520;-0.0408;0.1138;0.3022;0.325
5.0540;-0.0249;0.1052;0.2675;0.288
5.0570;-0.0147;0.0684;0.2517;0.261
5.0620;0.0040;0.0369;0.2501;0.253
5.0690;0.0459;-0.0277;0.3153;0.320
5.0720;0.0631;-0.0727;0.3467;0.360
5.0780;0.1132;-0.1653;0.4068;0.453
5.0820;0.1202;-0.2433;0.4189;0.499
5.0880;0.1082;-0.3165;0.4214;0.538
5.0920;0.1397;-0.3852;0.5007;0.647
5.0970;0.1427;-0.4305;0.4989;0.674
5.1030;0.1465;-0.4188;0.4160;0.608
5.1070;0.1082;-0.4745;0.3716;0.612
5.1120;0.0521;-0.5687;0.2844;0.638
5.1270;0.0498;-0.6010;0.2071;0.638
5.1280;0.0296;-0.6763;0.2016;0.706
5.1280;0.0389;-0.7757;0.1627;0.793
5.1330;0.0248;-0.7981;0.0568;0.801
5.1500;0.0014;-0.7821;0.0658;0.785
5.1510;-0.0173;-0.7849;-0.0163;0.785
5.1510;-0.0075;-0.7971;-0.0266;0.798
5.1540;-0.0604;-0.8138;0.0252;0.816
5.1580;-0.0615;-0.8158;0.0145;0.818
5.1630;-0.0156;-0.8463;0.0708;0.849
5.1690;-0.0046;-0.8625;0.0888;0.867
5.1730;0.0051;-0.8692;0.0829;0.873
5.1780;0.0327;-0.8952;0.0916;0.900
5.1830;0.0213;-0.8978;0.1004;0.904
5.1890;0.0668;-0.9107;0.0810;0.917
5.1930;0.1123;-0.8958;0.0190;0.903
5.1980;0.1916;-0.9151;-0.0999;0.940
5.2040;0.2524;-0.9208;-0.2088;0.977
5.2090;0.3095;-0.8938;-0.3697;1.016
5.2140;0.3820;-0.8721;-0.5733;1.111
5.2270;0.3984;-0.8410;-0.7095;1.170
5.2280;0.4397;-0.8290;-0.7356;1.192
5.2340;0.3422;-0.8315;-0.7807;1.191
5.2510;0.2827;-0.8243;-1.1080;1.410
5.2520;0.3199;-0.8883;-1.2964;1.604
5.2520;0.4785;-0.9077;-1.3371;1.685
5.2530;0.5475;-0.8966;-1.2782;1.655
5.2560;0.4745;-0.8023;-1.2587;1.566
5.2590;0.4174;-0.6871;-1.1540;1.406
5.2640;0.3134;-0.6370;-1.0984;1.308
5.2700;0.2007;-0.5468;-0.9816;1.141
5.2740;0.1172;-0.4358;-0.7989;0.918
5.2790;0.1247;-0.3715;-0.6602;0.768
5.2870;0.0888;-0.3300;-0.5317;0.632
5.2890;0.0617;-0.3167;-0.4037;0.517
5.2940;0.0814;-0.2983;-0.3860;0.495
5.2990;0.1383;-0.2944;-0.3634;0.488
5.3050;0.2326;-0.3144;-0.4366;0.586
5.3090;0.3408;-0.2725;-0.4616;0.635
5.3140;0.4155;-0.2452;-0.4913;0.689
5.3260;0.4567;-0.2324;-0.5352;0.741
5.3260;0.4693;-0.1958;-0.5791;0.771
5.3290;0.4628;-0.2118;-0.5798;0.772
5.3640;0.4370;-0.2227;-0.6047;0.779
5.3660;0.4347;-0.2377;-0.5485;0.739
5.3660;0.4222;-0.2139;-0.4783;0.673
5.3670;0.4090;-0.2323;-0.4803;0.672
5.3670;0.3763;-0.2687;-0.4160;0.622
5.3680;0.3433;-0.2946;-0.3425;0.567
5.3680;0.3100;-0.3342;-0.3078;0.550
5.3710;0.2619;-0.3393;-0.1588;0.457
5.3750;0.2038;-0.3438;-0.0772;0.407
5.3800;0.1024;-0.3094;-0.0629;0.332
5.3860;0.0204;-0.2698;-0.0441;0.274
5.3900;-0.0422;-0.2967;-0.0304;0.301
5.3950;-0.1044;-0.2853;0.0551;0.309
5.4000;-0.0850;-0.2453;0.1023;0.279
5.4050;-0.2138;-0.2726;0.1687;0.385
5.4100;-0.2417;-0.2621;0.1636;0.392
5.4150;-0.2456;-0.2283;0.1970;0.389
5.4280;-0.2879;-0.2141;0.1349;0.383
5.4290;-0.2680;-0.2147;0.0827;0.353
5.4300;-0.2868;-0.1869;0.1503;0.374
5.4560;-0.3835;-0.1310;0.1034;0.418
5.4570;-0.4336;-0.1236;-0.0772;0.457
5.4570;-0.3403;-0.1355;-0.1809;0.409
5.4570;-0.2232;-0.0754;-0.1746;0.293
5.4580;-0.1444;-0.0817;-0.1494;0.223
5.4610;-0.1616;-0.0826;-0.1819;0.257
5.4650;-0.1451;-0.0780;-0.2339;0.286
5.4710;-0.0757;-0.0966;-0.2670;0.294
5.4750;-0.0393;-0.0666;-0.2334;0.246
5.4810;-0.0167;-0.0121;-0.1476;0.149
5.4860;-0.0176;-0.0575;-0.0812;0.101
5.4910;-0.0422;-0.0308;-0.1012;0.114
