time;ax;ay;az;aT
62.1800;0.7795;0.8040;-0.1172;1.126
62.1850;0.8166;0.7677;-0.1032;1.126
62.1900;0.8302;0.7409;-0.0316;1.113
62.1950;0.8156;0.6807;0.1069;1.068
62.2000;0.7443;0.6734;0.1926;1.022
62.2050;0.6207;0.6899;0.3021;0.976
62.2100;0.4640;0.7258;0.2585;0.899
62.2150;0.3317;0.7763;0.1718;0.861
62.2200;0.3201;0.8030;0.0661;0.867
62.2260;0.2855;0.8493;0.0562;0.898
62.2300;0.1986;0.8961;0.0078;0.918
62.2350;0.0977;0.7862;-0.0457;0.794
62.2400;0.0066;0.6968;0.0248;0.697
62.2460;-0.1079;0.6421;0.2096;0.684
62.2510;-0.1887;0.5315;0.5946;0.820
62.2560;-0.2129;0.4554;0.9786;1.100
62.2610;-0.1953;0.3898;1.5004;1.562
62.2660;-0.1415;0.3586;2.0306;2.067
62.2710;-0.1816;0.3229;2.4403;2.468
62.2760;-0.2109;0.3022;2.8296;2.854
62.2810;-0.2962;0.3348;3.1271;3.159
62.2860;-0.3318;0.3388;3.2946;3.329
62.2910;-0.3082;0.2859;3.4186;3.444
62.2960;-0.2486;0.2909;3.4128;3.434
62.3010;-0.2048;0.2534;3.3209;3.337
62.3060;-0.1427;0.1686;3.1284;3.136
62.3110;-0.0375;0.1041;2.9742;2.976
62.3160;0.0344;0.0161;2.8346;2.835
62.3210;0.1641;-0.0474;2.6665;2.672
62.3260;0.2704;-0.1487;2.4127;2.432
62.3310;0.3971;-0.2121;2.2217;2.267
62.3360;0.4536;-0.2997;2.0314;2.103
62.3410;0.5071;-0.3589;1.8657;1.966
62.3460;0.6151;-0.3853;1.7294;1.875
62.3510;0.6629;-0.3695;1.5365;1.714
62.3560;0.6502;-0.2634;1.4638;1.623
62.3610;0.6097;-0.0816;1.4490;1.574
62.3660;0.5120;0.0656;1.4011;1.493
62.3720;0.3516;0.1592;1.1622;1.225
62.3770;0.2631;0.2756;0.8809;0.960
62.3820;0.1754;0.3573;0.6914;0.798
62.3870;0.1464;0.3891;0.5698;0.705
62.3920;0.0756;0.3809;0.4920;0.627
62.3970;0.0392;0.2889;0.4200;0.511
62.4020;0.0228;0.1851;0.3489;0.396
62.4070;0.0454;0.0884;0.3218;0.337
62.4120;0.0833;-0.0346;0.2095;0.228
62.4170;0.0504;-0.1074;0.1316;0.177
62.4220;-0.0053;-0.1013;0.0787;0.128
62.4290;-0.0938;-0.0354;0.0696;0.122
62.4340;-0.1916;-0.0387;0.0659;0.206
62.4370;-0.3612;0.0180;0.0677;0.368
62.4420;-0.4261;0.0393;0.0461;0.430
62.4470;-0.4582;0.0161;-0.0755;0.465
62.4530;-0.4527;-0.0176;-0.2016;0.496
62.4580;-0.4286;-0.1236;-0.2460;0.509
62.4620;-0.3856;-0.2440;-0.2951;0.543
62.4680;-0.3570;-0.3495;-0.3443;0.607
62.4740;-0.3092;-0.4161;-0.2883;0.593
62.4780;-0.2517;-0.4818;-0.2087;0.582
62.4830;-0.2084;-0.5516;-0.1389;0.606
62.4880;-0.1935;-0.5677;-0.1460;0.617
62.4930;-0.1736;-0.6406;-0.2680;0.716
62.4980;-0.1530;-0.6843;-0.2608;0.748
62.5030;-0.1793;-0.7373;-0.2345;0.794
62.5080;-0.0659;-0.8477;-0.2511;0.887
62.5130;-0.0187;-0.9009;-0.1958;0.922
62.5180;-0.0709;-0.9543;-0.1929;0.976
62.5230;-0.0693;-0.9651;-0.1994;0.988
62.5280;-0.1338;-0.9478;-0.1386;0.967
62.5340;-0.1833;-0.9837;-0.0586;1.002
62.5380;-0.2084;-1.0060;0.0839;1.031
62.5430;-0.2382;-1.0242;0.2552;1.082
62.5490;-0.3493;-1.0242;0.3165;1.127
62.5540;-0.4318;-0.9818;0.3014;1.114
62.5580;-0.4665;-0.9543;0.3057;1.105
62.5630;-0.4773;-0.9126;0.3340;1.083
62.5710;-0.4927;-0.9287;0.3671;1.114
62.5740;-0.5083;-0.9066;0.4098;1.117
62.5790;-0.4858;-0.9322;0.4620;1.148
62.5840;-0.5879;-0.9383;0.4996;1.215
62.5890;-0.6568;-0.9443;0.5946;1.295
62.5940;-0.6831;-0.9263;0.6367;1.315
62.5990;-0.7295;-0.8747;0.6595;1.316
62.6040;-0.7339;-0.8183;0.6009;1.253
62.6090;-0.6770;-0.8286;0.5230;1.191
62.6140;-0.7071;-0.8864;0.4403;1.216
62.6190;-0.7090;-0.9297;0.3959;1.234
62.6240;-0.5865;-1.0061;0.3275;1.210
62.6290;-0.5116;-1.0536;0.2449;1.197
62.6340;-0.4697;-1.0818;0.1097;1.185
62.6390;-0.4701;-1.0954;0.0561;1.193
62.6440;-0.4266;-1.1038;0.0408;1.184
62.6490;-0.4204;-1.0978;0.0257;1.176
62.6540;-0.4228;-1.0871;-0.0085;1.166
62.6600;-0.4191;-1.1052;-0.0281;1.182
62.6640;-0.3761;-1.0994;-0.0666;1.164
62.6690;-0.3608;-1.0699;-0.0474;1.130
62.6740;-0.4074;-1.0308;-0.0235;1.109
62.6800;-0.4444;-0.9871;0.0052;1.083
62.6850;-0.4770;-0.9051;-0.0187;1.023
62.6900;-0.5005;-0.8087;-0.0714;0.954
62.6950;-0.5102;-0.7264;0.0431;0.889
62.7000;-0.4686;-0.6583;0.0664;0.811
62.7050;-0.4044;-0.6425;0.0034;0.759
62.7100;-0.3507;-0.6358;-0.0407;0.727
62.7150;-0.2880;-0.6335;-0.0515;0.698
62.7200;-0.2925;-0.6403;-0.0960;0.710
62.7250;-0.2784;-0.6466;-0.0688;0.707
62.7300;-0.2461;-0.6045;-0.0899;0.659
62.7350;-0.2532;-0.6050;-0.0347;0.657
62.7400;-0.2614;-0.5667;-0.0947;0.631
62.7450;-0.1846;-0.5232;-0.1262;0.569
62.7500;-0.1470;-0.5176;-0.1531;0.559
62.7560;-0.0719;-0.4544;-0.1085;0.473
62.7600;-0.0359;-0.4007;-0.0927;0.413
62.7650;0.0091;-0.3947;-0.1824;0.435
62.7700;-0.0032;-0.3840;-0.2288;0.447
62.7750;-0.0055;-0.3159;-0.2368;0.395
62.7810;0.0072;-0.2963;-0.2972;0.420
62.7860;0.0351;-0.3010;-0.3189;0.440
62.7910;0.0401;-0.3109;-0.3595;0.477
62.7950;0.0653;-0.2736;-0.3375;0.439
62.8010;-0.0235;-0.1936;-0.2626;0.327
62.8060;-0.0927;-0.1620;-0.1686;0.252
62.8110;-0.1476;-0.1021;-0.0601;0.189
62.8160;-0.1547;-0.0332;0.0292;0.161
62.8210;-0.1809;0.0113;0.1808;0.256
62.8260;-0.2220;0.1032;0.2988;0.386
62.8310;-0.2585;0.1705;0.2685;0.410
62.8360;-0.2618;0.1804;0.2335;0.394
62.8410;-0.2504;0.1853;0.2752;0.416
62.8460;-0.2578;0.1808;0.2690;0.414
62.8510;-0.2695;0.1286;0.2771;0.407
62.8560;-0.2856;0.1580;0.3091;0.450
62.8610;-0.3397;0.1730;0.2742;0.470
62.8660;-0.3217;0.1832;0.1390;0.395
62.8710;-0.2839;0.2172;0.0805;0.366
62.8760;-0.3263;0.2368;-0.0398;0.405
62.8810;-0.2769;0.1703;-0.1408;0.354
62.8860;-0.2795;0.1324;-0.1649;0.351
62.8910;-0.2911;0.0799;-0.2127;0.369
62.8960;-0.2978;0.0801;-0.1935;0.364
62.9010;-0.3477;0.0609;-0.2555;0.436
62.9070;-0.3166;0.0510;-0.3221;0.455
62.9120;-0.2863;0.0455;-0.4364;0.524
62.9170;-0.2228;-0.0415;-0.4883;0.538
62.9220;-0.1644;-0.0568;-0.4779;0.509
62.9270;-0.2456;0.0425;-0.4341;0.501
62.9320;-0.2754;0.1082;-0.4383;0.529
62.9370;-0.2781;0.1213;-0.4571;0.549
62.9420;-0.2392;0.1871;-0.5383;0.618
62.9530;-0.1870;0.1909;-0.5431;0.605
62.9530;-0.1168;0.1951;-0.5338;0.580
62.9570;-0.0765;0.1662;-0.5823;0.610
62.9620;-0.0418;0.1381;-0.6167;0.633
62.9670;0.0166;0.1631;-0.6370;0.658
62.9720;0.0178;0.1217;-0.6287;0.641
62.9770;0.0578;0.1380;-0.5726;0.592
62.9820;0.0357;0.1545;-0.5262;0.550
62.9870;0.0425;0.1567;-0.5517;0.575
62.9920;0.0303;0.1636;-0.5674;0.591
62.9970;0.0280;0.1894;-0.5304;0.564
63.0020;0.0258;0.1672;-0.5316;0.558
63.0070;0.0520;0.1637;-0.5231;0.551
63.0130;0.0828;0.1219;-0.5529;0.572
63.0180;0.0897;0.0990;-0.6638;0.677
63.0220;0.0918;0.0760;-0.7123;0.722
63.0280;0.0940;0.0959;-0.7702;0.782
63.0330;0.0868;0.1157;-0.7562;0.770
63.0380;0.0892;0.1162;-0.7948;0.808
63.0430;0.0578;0.0975;-0.7425;0.751
63.0480;0.0020;0.1602;-0.8099;0.826
63.0540;-0.0541;0.1894;-0.9012;0.922
63.0580;-0.0481;0.1756;-0.8776;0.896
63.0630;-0.0664;0.1765;-0.8016;0.824
63.0680;-0.1476;0.2016;-0.7738;0.813
63.0740;-0.1149;0.1838;-0.7749;0.805
63.0780;-0.1404;0.1999;-0.8241;0.860
63.0830;-0.1380;0.2450;-0.9021;0.945
63.0880;-0.1406;0.3191;-0.9324;0.995
63.0930;-0.1673;0.2788;-0.9773;1.030
63.0980;-0.1705;0.2725;-0.9553;1.008
63.1030;-0.1837;0.3001;-0.9337;0.998
63.1080;-0.1824;0.2945;-1.0269;1.084
63.1140;-0.1427;0.2653;-1.1344;1.174
63.1180;-0.1548;0.2174;-1.1272;1.158
63.1230;-0.2091;0.1890;-1.0960;1.132
63.1290;-0.2486;0.2039;-1.0889;1.135
63.1340;-0.3020;0.1999;-1.1392;1.195
63.1390;-0.3549;0.2197;-1.1510;1.224
63.1440;-0.3641;0.2537;-1.1101;1.196
63.1490;-0.3776;0.2253;-1.0931;1.178
63.1540;-0.4434;0.2780;-1.1237;1.240
63.1590;-0.4611;0.2971;-1.0729;1.205
63.1640;-0.5073;0.3352;-1.0700;1.231
63.1690;-0.5392;0.3302;-1.0193;1.199
63.1740;-0.5764;0.3254;-0.9830;1.185
63.1790;-0.5804;0.3684;-0.9852;1.201
63.1840;-0.6424;0.4309;-0.9971;1.262
63.1890;-0.6476;0.4461;-0.9950;1.268
63.1940;-0.6295;0.4668;-1.0316;1.295
63.1990;-0.6261;0.4979;-1.1068;1.366
63.2040;-0.6138;0.5445;-1.1108;1.381
63.2090;-0.6021;0.5777;-1.1345;1.408
63.2140;-0.6149;0.6024;-1.2017;1.478
63.2190;-0.5755;0.6521;-1.2263;1.503
63.2240;-0.5459;0.7122;-1.2083;1.505
63.2290;-0.4927;0.6917;-1.1907;1.463
63.2340;-0.4539;0.7438;-1.2070;1.489
63.2400;-0.3862;0.7770;-1.1276;1.423
63.2450;-0.3707;0.8151;-1.0723;1.397
63.2500;-0.3741;0.8434;-0.9787;1.345
63.2550;-0.3965;0.9288;-0.9950;1.418
63.2600;-0.3755;1.0424;-1.0590;1.533
63.2650;-0.3636;1.1224;-1.0606;1.586
63.2700;-0.3368;1.1780;-1.0524;1.615
63.2750;-0.3857;1.2429;-1.0202;1.654
63.2800;-0.4196;1.3267;-0.9400;1.679
63.2850;-0.4005;1.3812;-0.8501;1.671
63.2900;-0.3621;1.3877;-0.9467;1.718
63.2950;-0.3951;1.4228;-0.9762;1.770
63.3000;-0.4326;1.5202;-0.9866;1.863
63.3050;-0.4411;1.5507;-0.9300;1.861
63.3100;-0.5213;1.6005;-0.8593;1.890
63.3150;-0.5299;1.6505;-0.7840;1.902
63.3200;-0.5628;1.6623;-0.7328;1.902
63.3250;-0.6155;1.6647;-0.7010;1.908
63.3300;-0.6544;1.6532;-0.5929;1.874
63.3350;-0.6125;1.6703;-0.4084;1.825
63.3410;-0.5999;1.7205;-0.3437;1.854
63.3450;-0.6499;1.7225;-0.3697;1.878
63.3510;-0.6952;1.7385;-0.3526;1.905
63.3550;-0.7787;1.7301;-0.2969;1.920
63.3610;-0.8386;1.7739;-0.1886;1.971
63.3660;-0.8989;1.7454;-0.0946;1.966
63.3710;-0.9311;1.7498;-0.0962;1.984
63.3760;-0.9637;1.7248;-0.1022;1.978
63.3810;-0.9821;1.6562;-0.1606;1.932
63.3860;-0.9475;1.6160;-0.1708;1.881
63.3910;-0.9317;1.5657;-0.0804;1.824
63.3960;-0.9828;1.4960;0.1489;1.796
63.4010;-1.0533;1.4977;0.2918;1.854
63.4060;-1.0290;1.4607;0.4635;1.846
63.4110;-0.9574;1.3943;0.4822;1.759
63.4160;-0.9102;1.3515;0.4676;1.695
63.4210;-0.8826;1.2890;0.5776;1.666
63.4260;-0.8941;1.2645;0.6158;1.667
63.4310;-0.9021;1.3018;0.6014;1.694
63.4360;-0.9596;1.3011;0.5917;1.722
63.4410;-0.9814;1.3199;0.6438;1.766
63.4460;-1.0582;1.2912;0.5376;1.754
63.4510;-1.0470;1.1199;0.3881;1.581
63.4560;-0.9902;0.8447;0.2908;1.334
63.4610;-0.8585;0.5904;0.4798;1.147
63.4670;-0.8570;0.3331;0.5819;1.088
63.4710;-0.8373;0.0731;0.7310;1.114
63.4770;-0.9626;-0.1604;1.1419;1.502
63.4820;-0.9988;-0.3674;1.5513;1.881
63.4870;-0.9265;-0.4476;1.8396;2.108
63.4920;-0.8599;-0.4775;2.1411;2.356
63.4970;-0.7159;-0.5007;2.6471;2.788
63.5020;-0.4840;-0.5179;3.1761;3.254
63.5070;-0.2019;-0.5536;3.6184;3.666
63.5120;0.0212;-0.6185;3.8693;3.918
63.5170;0.0657;-0.7652;3.8478;3.924
63.5220;0.1139;-0.9368;3.6500;3.770
63.5290;0.2625;-1.1193;3.3911;3.581
63.5320;0.3052;-1.2792;2.9659;3.244
63.5370;0.2176;-1.3968;2.5514;2.917
63.5420;-0.0730;-1.5296;2.1857;2.669
63.5470;-0.2713;-1.6534;1.7920;2.453
63.5520;-0.2249;-1.8299;1.1791;2.188
63.5580;0.0520;-2.0109;0.6338;2.109
63.5620;0.2731;-2.1770;0.0892;2.196
63.5680;0.2959;-2.2899;-0.2875;2.327
63.5730;0.3495;-2.4063;-0.6020;2.505
63.5780;0.3619;-2.4785;-0.7921;2.627
63.5830;0.2797;-2.4964;-0.9060;2.670
63.5880;0.1117;-2.3884;-0.9725;2.581
63.5930;-0.0372;-2.3174;-1.0156;2.530
63.5980;-0.1005;-2.2164;-0.9540;2.415
63.6030;-0.0501;-2.1149;-0.8352;2.274
63.6080;0.0037;-2.0560;-0.6021;2.142
63.6130;0.0605;-1.9877;-0.3453;2.018
63.6210;0.2108;-1.8865;-0.0887;1.900
63.6230;0.2865;-1.7624;0.2062;1.797
63.6280;0.3924;-1.6345;0.3289;1.713
63.6340;0.4809;-1.5032;0.2988;1.606
63.6380;0.6337;-1.3917;0.1780;1.540
63.6430;0.7275;-1.2710;0.0575;1.466
63.6490;0.7532;-1.2076;0.0040;1.423
63.6540;0.7253;-1.1440;0.2039;1.370
63.6580;0.7152;-1.0895;0.4513;1.379
63.6630;0.8568;-1.0972;0.6888;1.553
63.6680;0.9444;-1.0717;0.7731;1.624
63.6740;1.0504;-1.1134;0.7857;1.721
63.6780;1.1470;-1.1221;0.8033;1.794
63.6830;1.2060;-1.0594;0.7493;1.772
63.6890;1.2280;-1.0642;0.7100;1.773
63.6940;1.2372;-1.0885;0.6471;1.770
63.6990;1.1809;-1.0748;0.5269;1.681
63.7040;1.1642;-1.0467;0.4309;1.624
63.7090;1.0766;-0.9754;0.3923;1.505
63.7140;1.0087;-0.8945;0.4255;1.414
63.7190;0.9268;-0.8522;0.4301;1.331
63.7240;0.8163;-0.8154;0.4589;1.242
63.7290;0.7774;-0.7791;0.5356;1.224
63.7340;0.7814;-0.7391;0.5457;1.206
63.7390;0.8233;-0.7481;0.4940;1.217
63.7440;0.8070;-0.7580;0.5384;1.231
63.7490;0.7807;-0.7691;0.5066;1.207
63.7540;0.7640;-0.7763;0.4131;1.165
63.7590;0.8054;-0.8036;0.3296;1.184
63.7640;0.7908;-0.7647;0.3134;1.144
63.7690;0.7968;-0.7314;0.3787;1.146
63.7740;0.8137;-0.7274;0.4156;1.168
63.7790;0.8126;-0.7193;0.4047;1.158
63.7850;0.7695;-0.7356;0.3845;1.132
63.7900;0.7179;-0.6709;0.3404;1.040
63.7940;0.6575;-0.5968;0.3587;0.958
63.8010;0.5783;-0.5374;0.3195;0.852
63.8040;0.5134;-0.4735;0.2758;0.751
63.8100;0.4198;-0.4479;0.2894;0.679
63.8150;0.3885;-0.3841;0.3270;0.637
63.8200;0.3669;-0.3059;0.3071;0.568
63.8250;0.3358;-0.3043;0.3159;0.552
63.8300;0.3096;-0.3027;0.3055;0.530
63.8340;0.3023;-0.2677;0.3526;0.536
63.8400;0.2279;-0.2184;0.3375;0.462
63.8440;0.2107;-0.2027;0.2554;0.388
63.8500;0.1983;-0.1965;0.1495;0.317
63.8550;0.1623;-0.1808;0.1729;0.298
63.8600;0.1748;-0.1893;0.1055;0.278
63.8650;0.1830;-0.2267;0.1099;0.311
63.8700;0.1153;-0.2214;0.1863;0.311
63.8750;0.0626;-0.1592;0.3631;0.401
63.8800;0.0386;-0.1170;0.4873;0.503
63.8850;0.0004;-0.0759;0.5400;0.545
63.8900;-0.0231;-0.0549;0.4830;0.487
63.8950;-0.0172;-0.0491;0.4119;0.415
63.9000;0.0086;-0.0775;0.3316;0.341
63.9050;-0.0414;-0.0730;0.3616;0.371
63.9100;-0.0863;-0.0400;0.3581;0.371
63.9150;-0.1121;0.0171;0.4311;0.446
63.9200;-0.2052;0.0887;0.4609;0.512
63.9250;-0.2170;0.1794;0.4715;0.549
63.9300;-0.1955;0.1936;0.4917;0.563
63.9360;-0.2318;0.2269;0.4831;0.582
63.9410;-0.2494;0.2744;0.4459;0.580
63.9460;-0.2863;0.2694;0.4086;0.567
63.9510;-0.2995;0.2690;0.3476;0.532
63.9560;-0.3418;0.2782;0.3919;0.590
63.9610;-0.3751;0.2825;0.4123;0.625
63.9660;-0.3998;0.2771;0.4135;0.638
63.9710;-0.3635;0.2666;0.3241;0.555
63.9760;-0.3568;0.2268;0.2493;0.491
63.9810;-0.2882;0.2007;0.1557;0.384
63.9860;-0.2338;0.1499;0.0482;0.282
63.9910;-0.2318;0.0840;0.0655;0.255
63.9980;-0.1866;0.0175;0.0352;0.191
64.0010;-0.1608;-0.0354;-0.0426;0.170
64.0060;-0.1541;-0.0888;-0.2397;0.298
64.0110;-0.1521;-0.2096;-0.4985;0.562
64.0160;-0.1065;-0.3210;-0.6516;0.734
64.0220;-0.0363;-0.4083;-0.6802;0.794
64.0260;0.0010;-0.4526;-0.6322;0.778
64.0320;0.0050;-0.4447;-0.5363;0.697
64.0360;-0.0103;-0.4274;-0.4356;0.610
64.0420;-0.0070;-0.4201;-0.3779;0.565
64.0460;-0.0091;-0.4084;-0.3201;0.519
64.0520;-0.0503;-0.3970;-0.3244;0.515
64.0570;-0.0302;-0.3189;-0.3525;0.476
64.0620;-0.0301;-0.3271;-0.4330;0.544
64.0670;-0.0014;-0.3256;-0.5040;0.600
64.0720;0.0323;-0.2999;-0.5175;0.599
64.0770;0.0615;-0.2931;-0.4833;0.569
64.0820;0.0765;-0.3290;-0.3870;0.514
64.0870;0.1633;-0.3454;-0.3341;0.508
64.0920;0.2214;-0.3090;-0.3386;0.509
64.0970;0.2178;-0.2911;-0.3577;0.510
64.1020;0.2621;-0.3014;-0.3436;0.527
64.1070;0.2876;-0.2537;-0.3487;0.518
64.1120;0.3134;-0.2296;-0.3158;0.501
64.1170;0.3682;-0.1523;-0.2640;0.478
64.1220;0.4134;-0.0937;-0.2555;0.495
64.1270;0.4348;-0.1160;-0.2138;0.498
64.1320;0.4278;-0.1378;-0.2487;0.514
64.1370;0.4164;-0.1352;-0.2551;0.507
64.1420;0.3815;-0.1515;-0.2760;0.495
64.1470;0.3564;-0.0861;-0.2587;0.449
64.1520;0.3079;-0.0494;-0.1267;0.337
64.1570;0.2738;0.0206;-0.0092;0.275
64.1620;0.2682;0.1044;-0.0207;0.289
64.1670;0.2339;0.1876;-0.0320;0.302
64.1730;0.2231;0.2704;-0.0719;0.358
64.1780;0.2119;0.2954;-0.2024;0.416
64.1830;0.2487;0.3056;-0.3852;0.551
64.1880;0.2624;0.2534;-0.4960;0.616
64.1930;0.2919;0.2203;-0.4440;0.575
64.1980;0.2988;0.1869;-0.3872;0.524
64.2030;0.2779;0.2155;-0.4213;0.549
64.2080;0.1861;0.2392;-0.4935;0.579
64.2140;0.0475;0.3250;-0.5082;0.605
64.2180;-0.0135;0.3866;-0.5946;0.709
64.2230;-0.0353;0.4239;-0.6282;0.759
64.2280;-0.0325;0.4706;-0.6043;0.767
64.2330;-0.0720;0.4737;-0.6232;0.786
64.2380;-0.0723;0.4956;-0.6851;0.849
64.2430;-0.0957;0.4407;-0.7515;0.876
64.2490;-0.0943;0.3809;-0.6981;0.801
64.2540;-0.0876;0.3303;-0.7212;0.798
64.2580;-0.1190;0.3036;-0.6629;0.739
64.2630;-0.1742;0.2961;-0.6428;0.729
64.2680;-0.2155;0.2792;-0.6468;0.737
64.2730;-0.2289;0.2817;-0.7034;0.792
64.2780;-0.2048;0.2893;-0.6835;0.770
64.2830;-0.2056;0.2778;-0.6397;0.727
64.2890;-0.1404;0.2712;-0.6629;0.730
64.2940;-0.0567;0.2120;-0.7865;0.817
64.2990;0.0655;0.1333;-0.8571;0.870
64.3040;0.1784;0.1504;-0.8990;0.929
64.3090;0.1866;0.2056;-0.9455;0.985
64.3140;0.2674;0.2703;-0.9536;1.027
64.3190;0.2437;0.3540;-0.8517;0.954
64.3240;0.1876;0.4089;-0.7930;0.912
64.3290;0.2041;0.4206;-0.7629;0.895
64.3340;0.2163;0.4083;-0.6850;0.826
64.3390;0.3102;0.4150;-0.5593;0.762
64.3440;0.2940;0.4073;-0.5101;0.716
64.3490;0.2734;0.3852;-0.5710;0.741
64.3540;0.2768;0.4158;-0.5648;0.754
64.3590;0.2712;0.4228;-0.4870;0.700
64.3640;0.2616;0.4154;-0.3997;0.633
64.3690;0.2094;0.4414;-0.2263;0.538
64.3740;0.1381;0.4961;-0.0770;0.521
64.3790;0.0712;0.5699;-0.0331;0.575
64.3840;0.0702;0.6007;-0.0084;0.605
64.3900;0.0779;0.5648;0.0305;0.571
64.3940;0.1803;0.5628;-0.0408;0.592
64.3990;0.2100;0.5422;-0.1888;0.611
64.4040;0.2104;0.5318;-0.3368;0.664
64.4100;0.2870;0.4983;-0.4468;0.728
64.4150;0.3149;0.4945;-0.5810;0.825
64.4200;0.3278;0.4483;-0.6818;0.879
64.4250;0.4116;0.4028;-0.8020;0.987
64.4300;0.4468;0.4249;-0.8888;1.082
64.4350;0.5392;0.3807;-1.0045;1.202
64.4400;0.5882;0.3563;-1.1634;1.351
64.4450;0.6613;0.3802;-1.2171;1.436
64.4500;0.6868;0.4141;-1.2661;1.499
64.4550;0.7176;0.4244;-1.3248;1.565
64.4600;0.7682;0.4542;-1.3596;1.626
64.4650;0.8482;0.4219;-1.3466;1.646
64.4710;0.8908;0.4663;-1.3050;1.647
64.4750;0.9245;0.5203;-1.2538;1.642
64.4800;0.9488;0.5599;-1.2554;1.670
64.4850;0.9351;0.6091;-1.2665;1.688
64.4900;0.9693;0.6964;-1.2536;1.731
64.4950;0.9797;0.7643;-1.2119;1.736
64.5000;0.9859;0.8080;-1.1462;1.714
64.5050;1.0118;0.8560;-1.0899;1.716
64.5110;1.0005;0.8794;-1.0716;1.710
64.5150;1.0241;0.8784;-1.0530;1.711
64.5210;1.0249;0.8675;-0.9864;1.666
64.5260;1.0072;0.9134;-0.8716;1.615
64.5310;0.9325;1.0210;-0.8046;1.600
64.5360;0.8959;1.0898;-0.7278;1.587
64.5410;0.8350;1.1580;-0.7036;1.592
64.5460;0.8453;1.2260;-0.7127;1.651
64.5510;0.7921;1.3129;-0.7792;1.720
64.5560;0.8668;1.3807;-0.7883;1.811
64.5610;0.9636;1.3532;-0.7211;1.811
64.5660;1.0061;1.3357;-0.7500;1.833
64.5710;1.0226;1.2617;-0.7650;1.795
64.5760;0.9751;1.2218;-0.8043;1.758
64.5810;0.9165;1.2210;-0.7866;1.717
64.5860;0.9134;1.2067;-0.6596;1.651
64.5920;0.8649;1.2319;-0.6433;1.637
64.5960;0.8140;1.2439;-0.6135;1.608
64.6020;0.8425;1.2810;-0.6275;1.657
64.6060;0.8843;1.2236;-0.6470;1.642
64.6180;0.9637;1.1579;-0.5953;1.620
64.6180;1.1390;1.1745;-0.5920;1.740
64.6220;1.2960;1.1393;-0.6654;1.849
64.6270;1.3588;1.0950;-0.7151;1.886
64.6320;1.4139;1.0227;-0.5927;1.843
64.6370;1.4612;1.0222;-0.4751;1.845
64.6420;1.5430;0.9453;-0.3242;1.838
64.6470;1.5151;0.8780;-0.2021;1.763
64.6520;1.4154;0.9494;-0.2044;1.717
64.6570;1.2252;1.0300;-0.1540;1.608
64.6620;1.0923;1.0576;-0.0223;1.521
64.6670;0.9396;1.0229;0.0854;1.392
64.6730;0.8528;1.0120;0.0782;1.326
64.6770;0.7456;1.0345;0.0375;1.276
64.6820;0.7139;1.0333;0.0493;1.257
64.6870;0.6568;0.9943;0.1038;1.196
64.6930;0.5360;0.8891;0.0813;1.041
64.6970;0.4754;0.7707;0.1873;0.925
64.7020;0.4703;0.5962;0.5412;0.933
64.7070;0.4869;0.4709;1.0805;1.275
64.7140;0.4865;0.3276;1.6712;1.771
64.7170;0.5217;0.2759;2.3899;2.462
64.7230;0.5252;0.2343;3.0070;3.062
64.7280;0.5875;0.1878;3.5707;3.624
64.7340;0.5941;0.1077;3.7894;3.837
64.7380;0.5846;-0.0018;3.7883;3.833
64.7460;0.5507;-0.1309;3.7732;3.815
64.7480;0.5356;-0.2127;3.7012;3.746
64.7530;0.4056;-0.3045;3.5245;3.561
64.7580;0.3386;-0.3968;3.1713;3.214
64.7630;0.2823;-0.5418;2.6228;2.693
64.7680;0.2286;-0.7296;2.1086;2.243
64.7730;0.1926;-0.9310;1.5375;1.808
64.7780;0.1845;-1.1265;0.9525;1.487
64.7830;0.1709;-1.2676;0.6354;1.428
64.7880;0.1090;-1.3116;0.4233;1.383
64.7940;0.0272;-1.3349;0.2109;1.352
64.7990;-0.1084;-1.2896;0.0220;1.294
64.8030;-0.3076;-1.1754;-0.1627;1.226
64.8080;-0.4657;-1.0068;-0.2811;1.144
64.8140;-0.6023;-0.8554;-0.4050;1.122
64.8190;-0.6554;-0.6638;-0.4244;1.025
64.8240;-0.7217;-0.5188;-0.3630;0.960
64.8280;-0.7922;-0.3632;-0.1587;0.886
64.8340;-0.8775;-0.1598;0.0645;0.894
64.8380;-0.9733;-0.0671;0.2734;1.013
64.8440;-1.0373;0.0295;0.5685;1.183
64.8490;-1.0606;0.1053;0.7396;1.297
64.8540;-1.1440;0.2030;0.8779;1.456
64.8590;-1.2393;0.2024;0.8879;1.538
64.8640;-1.2271;0.1325;0.9133;1.535
64.8690;-1.2319;0.1131;0.9300;1.548
64.8740;-1.2680;0.0003;0.8329;1.517
64.8790;-1.2824;-0.1287;0.6841;1.459
64.8840;-1.2748;-0.3121;0.5794;1.435
64.8890;-1.2255;-0.4823;0.4994;1.408
64.8940;-1.1294;-0.6436;0.4963;1.391
64.8990;-1.0151;-0.7862;0.5605;1.401
64.9040;-0.9009;-0.8669;0.5292;1.358
64.9100;-0.7822;-0.9621;0.4024;1.304
64.9150;-0.7304;-1.0616;0.2804;1.319
64.9200;-0.6870;-1.0840;0.0723;1.285
64.9250;-0.5944;-1.0913;-0.0497;1.244
64.9330;-0.6008;-1.1262;-0.1289;1.283
64.9350;-0.5385;-1.1503;-0.1272;1.276
