time;gFx;gFy;gFz;TgF
1.696000;-0.0041;0.5156;0.8407;0.986
1.701000;0.0003;0.5151;0.8344;0.981
1.718000;0.0081;0.5107;0.8310;0.975
1.719000;0.0072;0.5117;0.8334;0.978
1.719000;0.0091;0.5073;0.8300;0.973
1.721000;0.0101;0.5097;0.8300;0.974
1.736000;0.0106;0.5092;0.8256;0.970
1.737000;0.0160;0.5102;0.8256;0.971
1.738000;0.0072;0.5068;0.8256;0.969
1.741000;0.0033;0.5112;0.8334;0.978
1.746000;0.0042;0.5136;0.8378;0.983
1.751000;0.0033;0.5126;0.8437;0.987
1.755000;0.0042;0.5136;0.8412;0.986
1.760000;0.0052;0.5156;0.8447;0.990
1.765000;-0.0011;0.5136;0.8530;0.996
1.770000;-0.0031;0.5136;0.8569;0.999
1.777000;0.0008;0.5102;0.8593;0.999
1.780000;-0.0041;0.5073;0.8642;1.002
1.785000;-0.0046;0.5082;0.8632;1.002
1.791000;0.0033;0.5092;0.8637;1.003
1.796000;0.0042;0.5073;0.8603;0.999
1.800000;0.0052;0.5082;0.8593;0.998
1.805000;0.0086;0.5063;0.8539;0.993
1.819000;0.0067;0.5068;0.8554;0.994
1.820000;0.0052;0.5068;0.8564;0.995
1.821000;0.0042;0.5063;0.8559;0.994
1.837000;0.0106;0.5082;0.8549;0.995
1.838000;0.0057;0.5121;0.8510;0.993
1.839000;-0.0036;0.5121;0.8388;0.983
1.841000;-0.0046;0.5146;0.8276;0.975
1.846000;-0.0021;0.5136;0.8217;0.969
1.850000;0.0008;0.5112;0.8158;0.963
1.855000;-0.0011;0.5097;0.8188;0.964
1.861000;-0.0050;0.5092;0.8197;0.965
1.865000;-0.0031;0.5146;0.8217;0.970
1.870000;0.0013;0.5117;0.8241;0.970
1.875000;-0.0021;0.5087;0.8256;0.970
1.880000;0.0037;0.5102;0.8334;0.977
1.885000;0.0057;0.5092;0.8412;0.983
1.890000;0.0018;0.5073;0.8476;0.988
1.896000;0.0013;0.5082;0.8451;0.986
1.899000;0.0013;0.5097;0.8412;0.984
1.905000;-0.0011;0.5102;0.8437;0.986
1.918000;0.0018;0.5078;0.8510;0.991
1.919000;0.0023;0.5097;0.8569;0.997
1.920000;0.0008;0.5112;0.8525;0.994
1.935000;-0.0002;0.5078;0.8422;0.983
1.936000;0.0018;0.5097;0.8407;0.983
1.936000;0.0013;0.5121;0.8476;0.990
1.939000;0.0062;0.5117;0.8422;0.985
1.945000;0.0042;0.5082;0.8407;0.982
1.949000;0.0008;0.5107;0.8407;0.984
1.954000;-0.0002;0.5102;0.8471;0.989
1.960000;-0.0021;0.5141;0.8520;0.995
1.964000;0.0023;0.5146;0.8481;0.992
1.969000;0.0018;0.5121;0.8476;0.990
1.974000;0.0037;0.5126;0.8471;0.990
1.979000;0.0062;0.5073;0.8461;0.987
1.984000;0.0052;0.5004;0.8505;0.987
1.989000;0.0096;0.5004;0.8495;0.986
1.995000;0.0057;0.4985;0.8515;0.987
1.999000;0.0047;0.4955;0.8461;0.981
2.004000;0.0033;0.4975;0.8471;0.982
2.018000;0.0033;0.4975;0.8486;0.984
2.019000;0.0037;0.5024;0.8525;0.989
2.022000;0.0121;0.5063;0.8471;0.987
2.024000;0.0111;0.5019;0.8393;0.978
2.034000;0.0042;0.5014;0.8407;0.979
2.035000;0.0062;0.4970;0.8427;0.978
2.039000;0.0116;0.4926;0.8393;0.973
2.045000;0.0199;0.4867;0.8373;0.969
2.048000;0.0257;0.4823;0.8398;0.969
2.054000;0.0292;0.4789;0.8486;0.975
2.061000;0.0252;0.4775;0.8549;0.980
2.063000;0.0243;0.4823;0.8466;0.975
2.069000;0.0282;0.4819;0.8290;0.959
2.078000;0.0296;0.4833;0.8207;0.953
2.079000;0.0355;0.4819;0.8319;0.962
2.083000;0.0438;0.4809;0.8398;0.969
2.088000;0.0502;0.4872;0.8368;0.970
2.094000;0.0482;0.4882;0.8437;0.976
2.098000;0.0321;0.4926;0.8505;0.983
2.103000;0.0257;0.5014;0.8539;0.991
2.110000;0.0233;0.5092;0.8559;0.996
2.113000;0.0228;0.5170;0.8500;0.995
2.118000;0.0243;0.5200;0.8437;0.991
2.123000;0.0164;0.5229;0.8437;0.993
2.128000;0.0096;0.5234;0.8603;1.007
2.133000;0.0057;0.5229;0.8622;1.008
2.138000;0.0057;0.5165;0.8569;1.001
2.152000;0.0077;0.5126;0.8476;0.991
2.153000;0.0062;0.5107;0.8437;0.986
2.157000;0.0028;0.5112;0.8564;0.997
2.169000;-0.0016;0.5190;0.8701;1.013
2.170000;-0.0065;0.5239;0.8749;1.020
2.171000;-0.0119;0.5258;0.8784;1.024
2.175000;-0.0080;0.5249;0.8789;1.024
2.178000;-0.0026;0.5253;0.8696;1.016
2.185000;-0.0002;0.5283;0.8666;1.015
2.188000;0.0008;0.5307;0.8618;1.012
2.195000;0.0028;0.5322;0.8613;1.012
2.198000;0.0018;0.5341;0.8652;1.017
2.203000;-0.0016;0.5366;0.8735;1.025
2.208000;-0.0007;0.5395;0.8715;1.025
2.213000;0.0047;0.5390;0.8632;1.018
2.218000;0.0077;0.5346;0.8583;1.011
2.223000;0.0067;0.5366;0.8662;1.019
2.236000;0.0033;0.5395;0.8686;1.023
2.237000;0.0047;0.5410;0.8686;1.023
2.238000;-0.0031;0.5488;0.8598;1.020
2.252000;-0.0070;0.5537;0.8486;1.013
2.254000;-0.0041;0.5586;0.8363;1.006
2.255000;-0.0026;0.5591;0.8202;0.993
2.257000;0.0067;0.5600;0.8075;0.983
2.262000;0.0169;0.5600;0.8002;0.977
2.267000;0.0160;0.5556;0.7933;0.969
2.272000;0.0125;0.5566;0.7982;0.973
2.278000;0.0096;0.5537;0.8085;0.980
2.282000;0.0155;0.5537;0.8056;0.978
2.287000;0.0194;0.5522;0.8041;0.976
2.294000;0.0164;0.5571;0.8168;0.989
2.297000;0.0174;0.5654;0.8315;1.006
2.302000;0.0091;0.5708;0.8393;1.015
2.307000;-0.0041;0.5683;0.8495;1.022
2.312000;-0.0119;0.5639;0.8564;1.025
2.317000;-0.0158;0.5630;0.8583;1.027
2.322000;-0.0168;0.5547;0.8578;1.022
2.336000;-0.0158;0.5522;0.8530;1.016
2.337000;-0.0050;0.5483;0.8539;1.015
2.338000;0.0081;0.5488;0.8500;1.012
2.357000;0.0248;0.5478;0.8530;1.014
2.358000;0.0370;0.5498;0.8598;1.021
2.360000;0.0433;0.5532;0.8578;1.022
2.361000;0.0375;0.5571;0.8569;1.023
2.364000;0.0081;0.5605;0.8779;1.042
2.369000;-0.0011;0.5620;0.8574;1.025
2.372000;0.0125;0.5635;0.7938;0.974
2.378000;0.0331;0.5600;0.7489;0.936
2.382000;0.0507;0.5512;0.7235;0.911
2.387000;0.0629;0.5351;0.6951;0.879
2.392000;0.0795;0.5136;0.6668;0.845
2.397000;0.0893;0.4926;0.6443;0.816
2.401000;0.0746;0.4765;0.6399;0.801
2.407000;0.0614;0.4667;0.6311;0.787
2.412000;0.0668;0.4589;0.6458;0.795
2.425000;0.0858;0.4711;0.6741;0.827
2.426000;0.0614;0.5121;0.6761;0.850
2.438000;0.0531;0.5410;0.6986;0.885
2.467000;0.0174;0.5459;0.7401;0.920
2.468000;-0.0197;0.5439;0.7357;0.915
2.468000;-0.0339;0.5449;0.7435;0.922
2.469000;-0.0275;0.5410;0.7552;0.929
2.469000;-0.0153;0.5249;0.7704;0.932
2.469000;-0.0109;0.5161;0.7670;0.924
2.470000;-0.0075;0.5249;0.7406;0.908
2.470000;-0.0099;0.5444;0.7386;0.918
2.471000;-0.0138;0.5664;0.7518;0.941
2.479000;-0.0300;0.5820;0.7523;0.952
2.482000;-0.0554;0.5986;0.7093;0.930
2.486000;-0.0427;0.5835;0.5984;0.837
2.491000;-0.0158;0.5322;0.5876;0.793
2.496000;-0.0046;0.4916;0.6946;0.851
2.501000;-0.0339;0.4613;0.7406;0.873
2.506000;-0.0251;0.4315;0.7601;0.874
2.511000;0.1176;0.4022;0.8407;0.939
2.516000;0.2241;0.3983;0.9507;1.055
2.521000;0.1454;0.4276;1.0005;1.098
2.526000;0.0687;0.4682;1.0318;1.135
2.531000;0.0546;0.5004;1.0846;1.196
2.535000;0.0550;0.5161;1.1339;1.247
2.541000;0.1112;0.5082;1.1735;1.284
2.555000;0.0922;0.4999;1.2727;1.370
2.556000;0.0604;0.4828;1.2282;1.321
2.556000;0.0502;0.4760;1.1974;1.290
2.566000;0.0194;0.4838;1.2590;1.349
2.567000;-0.0124;0.4882;1.2756;1.366
2.570000;-0.0378;0.4902;1.2365;1.331
2.575000;-0.0554;0.4877;1.1896;1.287
2.580000;-0.0637;0.4819;1.1495;1.248
2.585000;-0.0608;0.4672;1.1041;1.200
2.590000;-0.0632;0.4496;1.0596;1.153
2.596000;-0.0735;0.4276;1.0289;1.117
2.600000;-0.0969;0.4056;1.0074;1.090
2.605000;-0.1233;0.3822;0.9795;1.059
2.612000;-0.1492;0.3763;0.9502;1.033
2.615000;-0.1741;0.3832;0.9360;1.026
2.620000;-0.1893;0.3920;0.9263;1.023
2.625000;-0.2005;0.3963;0.8984;1.002
2.630000;-0.2127;0.4003;0.8715;0.982
2.635000;-0.2186;0.4091;0.8559;0.973
2.640000;-0.2196;0.4174;0.8388;0.962
2.652000;-0.2235;0.4203;0.8061;0.936
2.653000;-0.2357;0.4139;0.7679;0.904
2.655000;-0.2484;0.4027;0.7430;0.881
2.670000;-0.2640;0.3929;0.7176;0.860
2.671000;-0.2762;0.3861;0.7137;0.857
2.672000;-0.2772;0.3895;0.7396;0.881
2.675000;-0.2801;0.3998;0.7850;0.924
2.680000;-0.2787;0.4071;0.8261;0.962
2.685000;-0.2748;0.4110;0.8534;0.986
2.690000;-0.2723;0.3988;0.8705;0.996
2.696000;-0.2767;0.3856;0.8833;1.003
2.699000;-0.2816;0.3768;0.9116;1.026
2.704000;-0.2987;0.3734;0.9551;1.068
2.710000;-0.3124;0.3758;0.9903;1.104
2.714000;-0.3324;0.3822;1.0259;1.144
2.720000;-0.3510;0.3944;1.0645;1.188
2.725000;-0.3554;0.4003;1.0596;1.187
2.736000;-0.3529;0.3968;1.0323;1.161
2.737000;-0.3466;0.3890;1.0152;1.141
2.741000;-0.3388;0.3900;1.0430;1.164
2.753000;-0.3207;0.3822;1.0396;1.153
2.754000;-0.2938;0.3670;1.0064;1.111
2.755000;-0.2797;0.3592;0.9820;1.082
2.760000;-0.2753;0.3543;1.0025;1.098
2.764000;-0.2674;0.3494;1.0030;1.095
2.769000;-0.3055;0.3641;0.9087;1.025
2.775000;-0.3603;0.3885;0.8999;1.044
2.780000;-0.3876;0.4125;0.9487;1.105
2.784000;-0.3710;0.4218;0.9243;1.082
2.789000;-0.3383;0.4115;0.8578;1.010
2.796000;-0.3212;0.3993;0.8139;0.962
2.799000;-0.3114;0.3880;0.8261;0.964
2.804000;-0.2845;0.3758;0.8256;0.951
2.809000;-0.2479;0.3587;0.7675;0.883
2.814000;-0.2283;0.3426;0.6702;0.787
2.819000;-0.2122;0.3284;0.5999;0.716
2.824000;-0.1912;0.3211;0.6194;0.723
2.838000;-0.1648;0.3167;0.6761;0.765
2.839000;-0.1404;0.3172;0.7249;0.804
2.841000;-0.1116;0.3191;0.7792;0.849
